person14796	schema:name	Jeanne Bates
movie985	schema:actor	person14797
person14797	rdf:type	schema:Person
person14797	schema:name	Judith Roberts
movie985	schema:character	Henry Spencer
movie985	schema:character	Mary X
movie985	schema:character	Mr. X
movie985	schema:character	Mrs. X
movie985	schema:character	Beautiful Girl Across the Hall
movie985	schema:genre	genre27
genre27	rdf:type	schema:Text
genre27	ex:name	Horror
movie985	schema:genre	genre14
genre14	rdf:type	schema:Text
genre14	ex:name	Fantasy
movie985	schema:countryOfOrigin	US
movie985	schema:productionCompany	company12226
company12226	rdf:type	schema:Company
company12226	schema:name	AFI
company12226	ex:country	US
movie985	ex:productionCountry	US
US	rdf:type	schema:Country
US	schema:name	United States of America
movie985	schema:inLanguage	en
en	rdf:type	schema:Language
en	schema:name	English
movie1955	rdf:type	schema:Movie
movie1955	schema:name	The Elephant Man
movie1955	schema:datePublished	1980
movie1955	schema:aggregateRating	8.05
movie1955	schema:review	nan
movie1955	ex:liked	Yes
movie1955	ex:lastWatched	2025-02-17
movie1955	ex:timesWatched	1
movie1955	ex:originalLanguage	en
movie1955	ex:popularity	6.1451
movie1955	schema:duration	124
movie1955	schema:director	person5602
person5602	rdf:type	schema:Person
person5602	schema:name	David Lynch
movie1955	schema:actor	person4173
person4173	rdf:type	schema:Person
person4173	schema:name	Anthony Hopkins
movie1955	schema:actor	person5049
person5049	rdf:type	schema:Person
person5049	schema:name	John Hurt
movie1955	schema:actor	person10774
person10774	rdf:type	schema:Person
person10774	schema:name	Anne Bancroft
movie1955	schema:actor	person11857
person11857	rdf:type	schema:Person
person11857	schema:name	John Gielgud
movie1955	schema:actor	person13325
person13325	rdf:type	schema:Person
person13325	schema:name	Wendy Hiller
movie1955	schema:character	Frederick Treves
movie1955	schema:character	John Merrick
movie1955	schema:character	Mrs Kendal
movie1955	schema:character	Carr Gomm
movie1955	schema:character	Mothershead
movie1955	schema:genre	genre18
genre18	rdf:type	schema:Text
genre18	ex:name	Drama
movie1955	schema:genre	genre36
genre36	rdf:type	schema:Text
genre36	ex:name	History
movie1955	schema:countryOfOrigin	US
movie1955	schema:productionCompany	company5612
company5612	rdf:type	schema:Company
company5612	schema:name	Brooksfilms
company5612	ex:country	US
movie1955	ex:productionCountry	US
US	rdf:type	schema:Country
US	schema:name	United States of America
movie1955	schema:inLanguage	en
en	rdf:type	schema:Language
en	schema:name	English
movie413765	rdf:type	schema:Movie
movie413765	schema:name	David Lynch: The Art Life
movie413765	schema:datePublished	2016
movie413765	schema:aggregateRating	6.953
movie413765	schema:review	3.0
movie413765	ex:liked	No
movie413765	ex:lastWatched	2025-02-02
movie413765	ex:timesWatched	1
movie413765	ex:originalLanguage	en
movie413765	ex:popularity	0.5046
movie413765	schema:duration	89
movie413765	schema:director	person1673654
person1673654	rdf:type	schema:Person
person1673654	schema:name	Jon Nguyen
movie413765	schema:director	person1756857
person1756857	rdf:type	schema:Person
person1756857	schema:name	Rick Barnes
