candidate_id,candidate_title,year,cos,meta,final,seed,comp_genres,comp_keywords,comp_cast,comp_director,comp_runtime,comp_language,comp_popularity,comp_vote,tmdb_url,overview,genres,runtime,vote_average,poster_url,media_type,director,actors,characters,origin_country,original_language,popularity,production_companies,production_countries,spoken_languages,name_norm,year_str,genre_list,director_list,watchlist_priority,genre_boost,director_boost,genre_penalty,director_penalty,score,final_norm,s_gnn,s_gnn_norm,score_ensemble
10193,Toy Story 3,2010.0,0.0,0.4733,0.1893,"Monsters, Inc.",1.0,0.0625,0.1111,0.0,0.935,1.0,0.8485,0.9885,https://www.themoviedb.org/movie/10193,"Woody, Buzz, and the rest of Andy's toys haven't been played with in years. With Andy about to go to college, the gang find themselves accidentally left at a nefarious day care center. The toys must band together to escape and return home to Andy.","['Animation:https://www.themoviedb.org/genre/16', 'Family:https://www.themoviedb.org/genre/10751', 'Comedy:https://www.themoviedb.org/genre/35']",103,7.8,https://image.tmdb.org/t/p/original/AbbXspMOwdvwWZgVN0nabZq03Ec.jpg,movie,['Lee Unkrich:http://www.themoviedb.org/person/8'],"['Tom Hanks:http://www.themoviedb.org/person/31', 'Tim Allen:http://www.themoviedb.org/person/12898', 'Joan Cusack:http://www.themoviedb.org/person/3234', 'Don Rickles:http://www.themoviedb.org/person/7167', 'Wallace Shawn:http://www.themoviedb.org/person/12900', 'John Ratzenberger:http://www.themoviedb.org/person/7907', 'Estelle Harris:http://www.themoviedb.org/person/61964', 'Blake Clark:http://www.themoviedb.org/person/21485', 'Jeff Pidgeon:http://www.themoviedb.org/person/7882', 'Ned Beatty:http://www.themoviedb.org/person/13726']","['Woody (voice)', 'Buzz Lightyear (voice)', 'Jessie (voice)', 'Mr. Potato Head (voice)', 'Rex (voice)', 'Hamm (voice)', 'Mrs. Potato Head (voice)', 'Slinky Dog (voice)', 'Aliens (voice)', 'Lotso (voice)']",['US'],en,12.9295,"['Pixar:https://www.themoviedb.org/company/3:US', 'Walt Disney Pictures:https://www.themoviedb.org/company/2:US']",['United States of America:US'],"['English:en', 'Spanish:es']",toy story 3,2010.0,"['Animation', 'Family', 'Comedy']",['Lee Unkrich'],False,True,False,False,False,1,0.0,-14.48709774017334,0.0,0.0
11120,The Mosquito Coast,1986.0,0.0,0.4512,0.1805,Mowgli: Legend of the Jungle,1.0,0.0556,0.0,0.0,0.8968,1.0,0.9309,0.975,https://www.themoviedb.org/movie/11120,An inventor spurns his city life and moves his family into the jungles of Central America to make a utopia.,"['Drama:https://www.themoviedb.org/genre/18', 'Adventure:https://www.themoviedb.org/genre/12']",119,6.4,https://image.tmdb.org/t/p/original/8A1iDYSp8H5WORWZVCV3E3SpkGD.jpg,movie,['Peter Weir:http://www.themoviedb.org/person/2690'],"['Harrison Ford:http://www.themoviedb.org/person/3', 'Helen Mirren:http://www.themoviedb.org/person/15735', 'River Phoenix:http://www.themoviedb.org/person/741', 'Conrad Roberts:http://www.themoviedb.org/person/33688', 'Martha Plimpton:http://www.themoviedb.org/person/17495', 'Andre Gregory:http://www.themoviedb.org/person/109470', ""Dick O'Neill:http://www.themoviedb.org/person/14835"", 'Jadrien Steele:http://www.themoviedb.org/person/553420', 'Michael Rogers:http://www.themoviedb.org/person/216444', 'Hilary Gordon:http://www.themoviedb.org/person/27506']","['Allie Fox', 'Mother Fox', 'Charlie Fox', 'Mr. Haddy', 'Emily Spellgood', 'Reverend Spellgood', 'Mr. Polski', 'Jerry Fox', 'Francis Lungley', 'April Fox']",['US'],en,1.4181,"['Warner Bros. Pictures:https://www.themoviedb.org/company/174:US', 'The Saul Zaentz Company:https://www.themoviedb.org/company/5237:US']",['United States of America:US'],['English:en'],the mosquito coast,1986.0,"['Drama', 'Adventure']",['Peter Weir'],False,True,False,False,False,1,0.0,-14.48709774017334,0.0,0.0
263794,Druid Peak,2014.0,0.0,0.4613,0.1845,Mowgli: Legend of the Jungle,1.0,0.0714,0.0,0.0,0.9802,1.0,0.9943,0.966,https://www.themoviedb.org/movie/263794,"A troubled teen is sent to live with his estranged father, a park ranger. During his time there, he develops an unusual affinity with and passion for the wolves in a local pack.","['Adventure:https://www.themoviedb.org/genre/12', 'Drama:https://www.themoviedb.org/genre/18']",111,6.6,https://image.tmdb.org/t/p/original/30Gv2cJVxwomv6ayKMHLIkhZd0I.jpg,movie,['Marni Zelnick:http://www.themoviedb.org/person/1308195'],"['Andrew Wilson:http://www.themoviedb.org/person/71555', 'Spencer Treat Clark:http://www.themoviedb.org/person/4012', 'Rachel Korine:http://www.themoviedb.org/person/79504', 'Damian Young:http://www.themoviedb.org/person/109144', 'Nathaniel Brown:http://www.themoviedb.org/person/112741', 'Armand Schultz:http://www.themoviedb.org/person/19851', 'Lanna Joffrey:http://www.themoviedb.org/person/1308199', 'Rebecca L. Baldwin:http://www.themoviedb.org/person/1308200', 'Ian Jan Campbell:http://www.themoviedb.org/person/3389403', 'Bernadette Cuvalo:http://www.themoviedb.org/person/1059769']","['Everett', 'Owen', 'Zoe', 'McGill', 'Matt', 'Dale', 'Jillian', 'Elaine', 'Jack', 'Forest Ranger']",['US'],en,3.4275,[],['United States of America:US'],['English:en'],druid peak,2014.0,"['Adventure', 'Drama']",['Marni Zelnick'],False,True,False,False,False,1,0.9999997500000624,-14.48709774017334,0.0,0.39999990000002494
10946,Earth,2007.0,0.0,0.4554,0.1822,My Octopus Teacher,1.0,0.0455,0.0,0.0,0.9862,1.0,0.9998,0.9405,https://www.themoviedb.org/movie/10946,"An epic story of adventure, starring some of the most magnificent and courageous creatures alive, awaits you in EARTH. Disneynature brings you a remarkable story of three animal families on a journey across our planet – polar bears, elephants and humpback whales.",['Documentary:https://www.themoviedb.org/genre/99'],90,7.6,https://image.tmdb.org/t/p/original/xybnXW6E28W9agiwUeGLbTYS454.jpg,movie,"['Alastair Fothergill:http://www.themoviedb.org/person/67589', 'Mark Linfield:http://www.themoviedb.org/person/67592']","['Patrick Stewart:http://www.themoviedb.org/person/2387', 'Constantino Romero:http://www.themoviedb.org/person/44257', 'James Earl Jones:http://www.themoviedb.org/person/15152', 'Ken Watanabe:http://www.themoviedb.org/person/3899', 'Ulrich Tukur:http://www.themoviedb.org/person/8198', 'Anggun:http://www.themoviedb.org/person/1297494']","['Narrator (voice)', 'Narrator (voice)', 'Narrator (voice)', 'Narrator (voice)', 'Narrator (voice)', 'Narrator (voice)']","['US', 'GB']",en,3.1077,"['Disneynature:https://www.themoviedb.org/company/4436:FR', 'Gaumont:https://www.themoviedb.org/company/9:FR', 'BBC Studios Natural History Unit:https://www.themoviedb.org/company/9050:GB']","['France:FR', 'United Kingdom:GB']",['English:en'],earth,2007.0,['Documentary'],"['Alastair Fothergill', 'Mark Linfield']",False,True,False,False,False,1,0.0,-14.48709774017334,0.0,0.0
1397163,Mobile Suit Gundam GQuuuuuuX -Beginning-,2025.0,0.0,0.4848,0.1939,Neon Genesis Evangelion: The End of Evangelion,1.0,0.0625,0.0,0.25,0.9802,1.0,0.8663,0.85,https://www.themoviedb.org/movie/1397163,"High-school student Amate Yuzuriha lives peacefully in a space colony floating in outer space. But when she meets a war refugee named Nyaan, Amate is drawn into the illegal mobile suit dueling sport known as Clan Battle. Theatrical compilation of the first few episodes of Mobile Suit Gundam GQuuuuuuX.","['Animation:https://www.themoviedb.org/genre/16', 'Action:https://www.themoviedb.org/genre/28', 'Science Fiction:https://www.themoviedb.org/genre/878', 'Drama:https://www.themoviedb.org/genre/18']",81,7.7,https://image.tmdb.org/t/p/original/9FO1K6oKygac3j7LXLrIcG2Sz71.jpg,movie,"['Kazuya Tsurumaki:http://www.themoviedb.org/person/77923', 'Daizen Komatsuda:http://www.themoviedb.org/person/1570182', 'Toko Yatabe:http://www.themoviedb.org/person/1512044']","['Tomoyo Kurosawa:http://www.themoviedb.org/person/1309253', 'Yui Ishikawa:http://www.themoviedb.org/person/1224288', 'Shimba Tsuchiya:http://www.themoviedb.org/person/117527', 'Mariya Ise:http://www.themoviedb.org/person/1250465', 'Yukitoshi Tokumoto:http://www.themoviedb.org/person/1525704', 'Kosuke Echigoya:http://www.themoviedb.org/person/2603963', 'Shoya Chiba:http://www.themoviedb.org/person/1429141', 'Yuusuke Nagano:http://www.themoviedb.org/person/3267164', 'Rie Kugimiya:http://www.themoviedb.org/person/83928', 'Shinji Kawada:http://www.themoviedb.org/person/1244721']","['Amate Yuzuriha (voice)', 'Nyaan (voice)', 'Shuji Itō (voice)', 'Annqi (voice)', 'Jezzi (voice)', 'Pomeranian (voice)', 'Nabu (voice)', 'Kaine (voice)', 'Haro (voice)', 'Challia Bull (voice)']",['JP'],ja,1.8886,"['SUNRISE:https://www.themoviedb.org/company/3153:JP', 'khara:https://www.themoviedb.org/company/4145:JP', 'Bandai Namco Filmworks:https://www.themoviedb.org/company/173132:JP', 'Nippon Television Network Corporation:https://www.themoviedb.org/company/6755:JP']",['Japan:JP'],['Japanese:ja'],mobile suit gundam gquuuuuux -beginning-,2025.0,"['Animation', 'Action', 'Science Fiction', 'Drama']","['Kazuya Tsurumaki', 'Daizen Komatsuda', 'Toko Yatabe']",False,True,False,False,False,1,0.0,-14.947155952453613,0.0,0.0
22843,Evangelion: 2.0 You Can (Not) Advance,2009.0,0.0,0.6747,0.2699,Neon Genesis Evangelion: The End of Evangelion,1.0,0.1176,0.6316,0.6667,0.7066,1.0,0.9195,0.8717,https://www.themoviedb.org/movie/22843,"Under constant attack by monstrous creatures called Angels that seek to eradicate humankind, U.N. Special Agency NERV introduces two new EVA pilots to help defend the city of Tokyo-3: the mysterious Makinami Mari Illustrous and the intense Asuka Langley Shikinami. Meanwhile, Gendo Ikari and SEELE proceed with a secret project that involves both Rei and Shinji.","['Animation:https://www.themoviedb.org/genre/16', 'Science Fiction:https://www.themoviedb.org/genre/878', 'Action:https://www.themoviedb.org/genre/28', 'Drama:https://www.themoviedb.org/genre/18']",112,7.79,https://image.tmdb.org/t/p/original/7VLYN2CfJpB6PrcuzDKKqdGSUi6.jpg,movie,"['Masayuki:http://www.themoviedb.org/person/77926', 'Kazuya Tsurumaki:http://www.themoviedb.org/person/77923', 'Hideaki Anno:http://www.themoviedb.org/person/77921']","['Megumi Ogata:http://www.themoviedb.org/person/77927', 'Megumi Hayashibara:http://www.themoviedb.org/person/40325', 'Yuko Miyamura:http://www.themoviedb.org/person/83768', 'Maaya Sakamoto:http://www.themoviedb.org/person/9711', 'Kotono Mitsuishi:http://www.themoviedb.org/person/77931', 'Yuriko Yamaguchi:http://www.themoviedb.org/person/77933', 'Koichi Yamadera:http://www.themoviedb.org/person/20664', 'Fumihiko Tachiki:http://www.themoviedb.org/person/77934', 'Motomu Kiyokawa:http://www.themoviedb.org/person/215919', 'Miki Nagasawa:http://www.themoviedb.org/person/126484']","['Shinji Ikari (voice)', 'Rei Ayanami / Yui Ikari (voice)', 'Asuka Shikinami Langley (voice)', 'Mari Illustrious Makinami (voice)', 'Misato Katsuragi (voice)', 'Ritsuko Akagi (voice)', 'Ryoji Kaji (voice)', 'Gendo Ikari (voice)', 'Kozo Fuyutsuki (voice)', 'Maya Ibuki (voice)']",['JP'],ja,3.8135,['khara:https://www.themoviedb.org/company/4145:JP'],['Japan:JP'],"['English:en', 'Japanese:ja']",evangelion: 2.0 you can (not) advance,2009.0,"['Animation', 'Science Fiction', 'Action', 'Drama']","['Masayuki', 'Kazuya Tsurumaki', 'Hideaki Anno']",False,True,False,False,False,1,0.9999999868421054,-14.947155952453613,0.0,0.3999999947368422
184,Jackie Brown,1997.0,0.0,0.4621,0.1848,Once Upon a Time... in Hollywood,0.5,0.0286,0.0,1.0,0.9651,1.0,0.6697,0.9933,https://www.themoviedb.org/movie/184,"Jackie Brown is a flight attendant who gets caught in the middle of smuggling cash into the country for her gunrunner boss. When the cops try to use Jackie to get to her boss, she hatches a plan — with help from a bail bondsman — to keep the money for herself.","['Crime:https://www.themoviedb.org/genre/80', 'Drama:https://www.themoviedb.org/genre/18', 'Thriller:https://www.themoviedb.org/genre/53']",154,7.4,https://image.tmdb.org/t/p/original/rOUx7qg4KmEh1juEDwqzbDSL1Nr.jpg,movie,['Quentin Tarantino:http://www.themoviedb.org/person/138'],"['Pam Grier:http://www.themoviedb.org/person/2230', 'Samuel L. Jackson:http://www.themoviedb.org/person/2231', 'Robert De Niro:http://www.themoviedb.org/person/380', 'Bridget Fonda:http://www.themoviedb.org/person/2233', 'Michael Keaton:http://www.themoviedb.org/person/2232', 'Robert Forster:http://www.themoviedb.org/person/5694', 'Michael Bowen:http://www.themoviedb.org/person/2234', 'Chris Tucker:http://www.themoviedb.org/person/66', 'LisaGay Hamilton:http://www.themoviedb.org/person/64908', 'Tommy Lister Jr.:http://www.themoviedb.org/person/8396']","['Jackie Brown', 'Ordell Robbie', 'Louis Gara', 'Melanie Ralston', 'Ray Nicolette', 'Max Cherry', 'Mark Dargus', 'Beaumont Livingston', 'Sheronda', 'Winston']",['US'],en,4.5928,"['Miramax:https://www.themoviedb.org/company/14:US', 'A Band Apart:https://www.themoviedb.org/company/59:US', 'Mighty Mighty Afrodite Productions:https://www.themoviedb.org/company/114715:']",['United States of America:US'],['English:en'],jackie brown,1997.0,"['Crime', 'Drama', 'Thriller']",['Quentin Tarantino'],False,True,True,False,False,3,0.0,-14.48709774017334,0.0,0.0
11087,The Hand That Rocks the Cradle,1992.0,0.0,0.449,0.1796,One Hour Photo,1.0,0.04,0.0,0.0,0.8968,1.0,0.978,0.946,https://www.themoviedb.org/movie/11087,"A suburban family chooses seemingly sweet Peyton Flanders as their newborn's nanny. Only much later does the infant's mother, Claire Bartel, realize Peyton's true intentions -- to destroy Claire and replace her in the family. The nail-biting suspense builds quickly in this chilling psychological thriller about deception and bitter revenge.","['Drama:https://www.themoviedb.org/genre/18', 'Thriller:https://www.themoviedb.org/genre/53']",110,6.868,https://image.tmdb.org/t/p/original/1fBnyO3SbNBplck45js6O4pQaLw.jpg,movie,['Curtis Hanson:http://www.themoviedb.org/person/323'],"['Annabella Sciorra:http://www.themoviedb.org/person/18750', 'Rebecca De Mornay:http://www.themoviedb.org/person/28412', 'Matt McCoy:http://www.themoviedb.org/person/42206', 'Ernie Hudson:http://www.themoviedb.org/person/8874', 'Madeline Zima:http://www.themoviedb.org/person/84613', 'Julianne Moore:http://www.themoviedb.org/person/1231', 'John de Lancie:http://www.themoviedb.org/person/11077', 'Kevin Skousen:http://www.themoviedb.org/person/1224441', 'Mitchell Laurance:http://www.themoviedb.org/person/106739', 'Jane Jones:http://www.themoviedb.org/person/108132']","['Claire Bartel', 'Mrs. Mott / Peyton Flanders', 'Michael Bartel', 'Solomon', 'Emma Bartel', 'Marlene Craven', 'Dr. Victor Mott', 'Marty Craven', 'Lawyer', 'Woman in Park']",['US'],en,4.2755,"['Hollywood Pictures:https://www.themoviedb.org/company/915:US', 'Interscope Communications:https://www.themoviedb.org/company/10201:US', 'Nomura Babcock & Brown:https://www.themoviedb.org/company/12883:']",['United States of America:US'],['English:en'],the hand that rocks the cradle,1992.0,"['Drama', 'Thriller']",['Curtis Hanson'],False,True,False,False,False,1,0.0,-14.48709774017334,0.0,0.0
9403,Private Parts,1997.0,0.0,0.4536,0.1815,Patch Adams,1.0,0.0952,0.0,0.0,0.9802,1.0,0.9247,0.7868,https://www.themoviedb.org/movie/9403,"The life and career of shock-jock superstar Howard Stern is recounted from his humble beginnings to his view from the top. Possessing a desire to be an on-air personality since childhood, Stern meanders through the radio world, always with his supportive wife, Alison, by his side. Landing a gig in Washington, D.C., Stern meets Robin Quivers, who will become his long-time partner in crime. When the two move to New York, they face the wrath of NBC executives.","['Comedy:https://www.themoviedb.org/genre/35', 'Drama:https://www.themoviedb.org/genre/18']",109,6.5,https://image.tmdb.org/t/p/original/8nCc9fhXCVvetlqpxkrCTc9NwOz.jpg,movie,['Betty Thomas:http://www.themoviedb.org/person/31024'],"['Howard Stern:http://www.themoviedb.org/person/58098', 'Robin Quivers:http://www.themoviedb.org/person/176012', 'Mary McCormack:http://www.themoviedb.org/person/1980', 'Fred Norris:http://www.themoviedb.org/person/1049208', 'Paul Giamatti:http://www.themoviedb.org/person/13242', ""Gary Dell'Abate:http://www.themoviedb.org/person/1220726"", 'Jackie Martling:http://www.themoviedb.org/person/545850', 'Carol Alt:http://www.themoviedb.org/person/52087', 'Richard Portnow:http://www.themoviedb.org/person/4255', 'Kelly Bishop:http://www.themoviedb.org/person/728']","['Howard Stern', 'Robin Quivers', 'Alison Stern', 'Fred Norris', 'Kenny', ""Gary Dell'Abate"", 'Jackie Martling', 'Gloria', 'Ben Stern', 'Ray Stern']",['US'],en,1.3547,"['Rysher Entertainment:https://www.themoviedb.org/company/11661:US', 'Paramount Pictures:https://www.themoviedb.org/company/4:US']",['United States of America:US'],['English:en'],private parts,1997.0,"['Comedy', 'Drama']",['Betty Thomas'],False,True,False,False,False,1,0.0,-14.48709774017334,0.0,0.0
1372,Blood Diamond,2006.0,0.0,0.4822,0.1929,Pawn Sacrifice,0.6667,0.0,0.0,1.0,0.6469,1.0,0.865,0.799,https://www.themoviedb.org/movie/1372,"An ex-mercenary turned smuggler. A Mende fisherman. Amid the explosive civil war overtaking 1999 Sierra Leone, these men join for two desperate missions: recovering a rare pink diamond of immense value and rescuing the fisherman's son, conscripted as a child soldier into the brutal rebel forces ripping a swath of torture and bloodshed countrywide.","['Drama:https://www.themoviedb.org/genre/18', 'Thriller:https://www.themoviedb.org/genre/53', 'Action:https://www.themoviedb.org/genre/28']",143,7.551,https://image.tmdb.org/t/p/original/vL0TSMpKWx9UGJbKdYCKREEDukF.jpg,movie,['Edward Zwick:http://www.themoviedb.org/person/9181'],"['Leonardo DiCaprio:http://www.themoviedb.org/person/6193', 'Djimon Hounsou:http://www.themoviedb.org/person/938', 'Jennifer Connelly:http://www.themoviedb.org/person/6161', 'Kagiso Kuypers:http://www.themoviedb.org/person/16742', 'Arnold Vosloo:http://www.themoviedb.org/person/16743', 'Antony Coleman:http://www.themoviedb.org/person/16744', 'Benu Mabhena:http://www.themoviedb.org/person/16746', 'Anointing Lukola:http://www.themoviedb.org/person/16749', 'David Harewood:http://www.themoviedb.org/person/16752', 'Basil Wallace:http://www.themoviedb.org/person/16754']","['Danny Archer', 'Solomon Vandy', 'Maddy Bowen', 'Dia Vandy', 'Colonel Coetzee', 'Cordell Brown', 'Jassie Vandy', ""N'Yanda Vandy"", 'Captain Poison', 'Benjamin Kapanay']",['US'],en,8.5811,"['Virtual Studios:https://www.themoviedb.org/company/449:US', 'Spring Creek Pictures:https://www.themoviedb.org/company/705:US', 'Bedford Falls Productions:https://www.themoviedb.org/company/348:US', 'Initial Entertainment Group:https://www.themoviedb.org/company/7380:US', 'Lonely Film Productions GmbH & Co. KG.:https://www.themoviedb.org/company/430:DE', 'Warner Bros. Pictures:https://www.themoviedb.org/company/174:US', 'Liberty Pictures:https://www.themoviedb.org/company/76466:US']","['Germany:DE', 'United States of America:US']","['Afrikaans:af', 'English:en']",blood diamond,2006.0,"['Drama', 'Thriller', 'Action']",['Edward Zwick'],False,True,False,False,False,1,0.0,-14.48709774017334,0.0,0.0
11071,Them!,1954.0,0.0,0.4536,0.1814,Phase IV,1.0,0.0571,0.0,0.0,0.9651,1.0,0.9969,0.882,https://www.themoviedb.org/movie/11071,"As a result of nuclear testing, gigantic, ferocious mutant ants  appear in the American desert southwest, and a father-daughter team of entomologists join forces with the state police officer who first discovers their existence, an FBI agent and, eventually, the US Army to  eradicate the menace, before it spreads across the continent — and the world.","['Science Fiction:https://www.themoviedb.org/genre/878', 'Horror:https://www.themoviedb.org/genre/27']",94,6.8,https://image.tmdb.org/t/p/original/tP352STF6BvSROi8K3CMM799TVo.jpg,movie,['Gordon Douglas:http://www.themoviedb.org/person/51677'],"['James Whitmore:http://www.themoviedb.org/person/6577', 'James Arness:http://www.themoviedb.org/person/50304', 'Joan Weldon:http://www.themoviedb.org/person/68088', 'Edmund Gwenn:http://www.themoviedb.org/person/22600', 'Onslow Stevens:http://www.themoviedb.org/person/89091', 'Sean McClory:http://www.themoviedb.org/person/30501', 'Sandy Descher:http://www.themoviedb.org/person/153493', 'Chris Drake:http://www.themoviedb.org/person/1122269', 'Don Shelton:http://www.themoviedb.org/person/562199', 'Fess Parker:http://www.themoviedb.org/person/50571']","['Sgt. Ben Peterson', 'FBI Agent Robert Graham', 'Dr. Pat Medford', 'Dr. Harold Medford', ""Brig. Gen. Robert O'Brien"", 'Maj. Kibbee', 'The Ellinson Girl', 'Trooper Ed Blackburn', 'Trooper Capt. Fred Edwards', 'Alan Crotty']",['US'],en,1.745,['Warner Bros. Pictures:https://www.themoviedb.org/company/174:US'],['United States of America:US'],['English:en'],them!,1954.0,"['Science Fiction', 'Horror']",['Gordon Douglas'],True,True,False,False,False,3,0.5312498339844277,-14.947155952453613,0.0,0.2124999335937711
26278,Quatermass 2,1957.0,0.0,0.4528,0.1811,Phase IV,1.0,0.0323,0.0,0.0,0.9994,1.0,0.9451,0.982,https://www.themoviedb.org/movie/26278,"In England, a group of space scientists led by Bernard Quatermass, who have developed plans for the first Moon colony, learn that a secret, ostensibly government-run, complex of identical design has been built in a remote part of England and is the focus of periodic falls of small, hollow ""meteorites"" originating in outer space.  Quatermass determines to investigate and uncovers a terrifying extraterrestrial life form which has already begun action to take over the Earth.","['Science Fiction:https://www.themoviedb.org/genre/878', 'Horror:https://www.themoviedb.org/genre/27']",85,6.4,https://image.tmdb.org/t/p/original/hJJtV5puzYAODgck0JTWVX8zjKu.jpg,movie,['Val Guest:http://www.themoviedb.org/person/39853'],"['Brian Donlevy:http://www.themoviedb.org/person/41755', 'John Longden:http://www.themoviedb.org/person/7383', 'William Franklyn:http://www.themoviedb.org/person/114552', 'Bryan Forbes:http://www.themoviedb.org/person/31439', 'Charles Lloyd Pack:http://www.themoviedb.org/person/93172', 'Tom Chatto:http://www.themoviedb.org/person/1065887', 'John Van Eyssen:http://www.themoviedb.org/person/106989', 'Sid James:http://www.themoviedb.org/person/40952', 'Percy Herbert:http://www.themoviedb.org/person/33220', 'Michael Ripper:http://www.themoviedb.org/person/24340']","['Prof. Bernard Quatermass', 'Chief Inspector Lomax', 'Dr. Tom Brand', 'Marsh', 'Work Camp Manager Dawson', 'Vincent Broadhead, M.P.', 'The Plant Tour Guide', 'Jimmy Hall', 'Paddy Gorman', 'Ernie the Bartender']",['GB'],en,3.1359,['Hammer Film Productions:https://www.themoviedb.org/company/1314:GB'],['United Kingdom:GB'],['English:en'],quatermass 2,1957.0,"['Science Fiction', 'Horror']",['Val Guest'],False,True,False,False,False,1,0.4374998632812954,-14.947155952453613,0.0,0.17499994531251817
3127,The Revenge of Frankenstein,1958.0,0.0,0.4549,0.182,Phase IV,1.0,0.0476,0.0,0.0,0.9912,1.0,0.985,0.932,https://www.themoviedb.org/movie/3127,"Rescued from the guillotine by his devoted dwarf Fritz, the Baron relocates to Carlsbruck, where he continues his gruesome experiments.","['Horror:https://www.themoviedb.org/genre/27', 'Science Fiction:https://www.themoviedb.org/genre/878']",90,6.6,https://image.tmdb.org/t/p/original/3SKLAELeQFislTtdXF9r1aVp4a7.jpg,movie,['Terence Fisher:http://www.themoviedb.org/person/29662'],"['Peter Cushing:http://www.themoviedb.org/person/5', 'Francis Matthews:http://www.themoviedb.org/person/30704', 'Eunice Gayson:http://www.themoviedb.org/person/9877', 'Michael Gwynn:http://www.themoviedb.org/person/30705', 'John Welsh:http://www.themoviedb.org/person/12816', 'Lionel Jeffries:http://www.themoviedb.org/person/30706', 'Oscar Quitak:http://www.themoviedb.org/person/30707', 'Richard Wordsworth:http://www.themoviedb.org/person/30708', 'John Stuart:http://www.themoviedb.org/person/30709', 'Michael Ripper:http://www.themoviedb.org/person/24340']","['Dr. Victor Stein', 'Dr. Hans Kleve', 'Margaret Conrad', 'Karl', 'Bergman', 'Fritz', 'Dwarf', 'Up Patient', 'Inspector', 'Kurt']",['GB'],en,2.9384,['Hammer Film Productions:https://www.themoviedb.org/company/1314:GB'],['United Kingdom:GB'],"['English:en', 'Latin:la']",the revenge of frankenstein,1958.0,"['Horror', 'Science Fiction']",['Terence Fisher'],False,True,False,False,False,1,0.7187497753906922,-14.947155952453613,0.0,0.2874999101562769
3077,Son of Frankenstein,1939.0,0.0,0.4492,0.1797,Phase IV,1.0,0.0476,0.0,0.0,0.9104,1.0,0.9766,0.907,https://www.themoviedb.org/movie/3077,"One of the sons of late Dr. Henry Frankenstein finds his father's ghoulish creation in a coma and revives him, only to find out the monster is controlled by Ygor who is bent on revenge.","['Horror:https://www.themoviedb.org/genre/27', 'Science Fiction:https://www.themoviedb.org/genre/878']",99,6.7,https://image.tmdb.org/t/p/original/oefhX4T3iWo2XFvaOunR7azWAo3.jpg,movie,['Rowland V. Lee:http://www.themoviedb.org/person/30146'],"['Basil Rathbone:http://www.themoviedb.org/person/8727', 'Boris Karloff:http://www.themoviedb.org/person/2922', 'Bela Lugosi:http://www.themoviedb.org/person/1547', 'Lionel Atwill:http://www.themoviedb.org/person/2495', 'Josephine Hutchinson:http://www.themoviedb.org/person/2643', 'Donnie Dunagan:http://www.themoviedb.org/person/30161', 'Emma Dunn:http://www.themoviedb.org/person/14033', 'Edgar Norton:http://www.themoviedb.org/person/29602', 'Perry Ivins:http://www.themoviedb.org/person/30162', 'Lawrence Grant:http://www.themoviedb.org/person/13343']","['Baron Wolf von Frankenstein', 'The Monster', 'Ygor', 'Inspector Krogh', 'Elsa von Frankenstein', 'Peter von Frankenstein', 'Amelia', 'Thomas Benson', 'Fritz', 'Bürgermeister']",['US'],en,3.8592,['Universal Pictures:https://www.themoviedb.org/company/33:US'],['United States of America:US'],['English:en'],son of frankenstein,1939.0,"['Horror', 'Science Fiction']",['Rowland V. Lee'],False,True,False,False,False,1,0.0,-14.947155952453613,0.0,0.0
3145,The Horror of Frankenstein,1970.0,0.0,0.4515,0.1806,Phase IV,1.0,0.0526,0.0,0.0,0.956,1.0,0.9959,0.868,https://www.themoviedb.org/movie/3145,Young Victor Frankenstein returns from medical school with a depraved taste for beautiful women and fiendish experiments.,"['Horror:https://www.themoviedb.org/genre/27', 'Science Fiction:https://www.themoviedb.org/genre/878']",95,5.8,https://image.tmdb.org/t/p/original/8lFv0ABZqINbHijXjCc41AmrRlm.jpg,movie,['Jimmy Sangster:http://www.themoviedb.org/person/30700'],"['Ralph Bates:http://www.themoviedb.org/person/101533', ""Kate O'Mara:http://www.themoviedb.org/person/30765"", 'Veronica Carlson:http://www.themoviedb.org/person/30140', 'Jon Finch:http://www.themoviedb.org/person/8223', 'Dennis Price:http://www.themoviedb.org/person/30766', 'Graham James:http://www.themoviedb.org/person/30768', 'Bernard Archard:http://www.themoviedb.org/person/12819', 'James Hayter:http://www.themoviedb.org/person/30769', 'Joan Rice:http://www.themoviedb.org/person/563068', 'Stephen Turner:http://www.themoviedb.org/person/1091263']","['Victor Frankenstein', 'Alys', 'Elizabeth Heiss', 'Lt. Henry Becker', 'The Graverobber', 'Kassner', 'Prof. Heiss', 'Bailiff', ""Graverobber's wife"", 'Stephan']",['GB'],en,0.5124,"['Hammer Film Productions:https://www.themoviedb.org/company/1314:GB', 'EMI Films:https://www.themoviedb.org/company/538:GB']",['United Kingdom:GB'],['English:en'],the horror of frankenstein,1970.0,"['Horror', 'Science Fiction']",['Jimmy Sangster'],False,True,False,False,False,1,0.2812499121094055,-14.947155952453613,0.0,0.11249996484376219
