candidate_id,candidate_title,year,cos,meta,final,seed,comp_genres,comp_keywords,comp_cast,comp_director,comp_runtime,comp_language,comp_popularity,comp_vote,name_norm,year_str,genre_list,director_list,watchlist_priority,genre_boost,director_boost,genre_penalty,director_penalty,score
962,The Gold Rush,1925.0,0.0,0.4904,0.1962,Modern Times,0.5,0.0541,0.0526,1.0,0.9651,1.0,0.9954,0.9217,the gold rush,1925,[],[],False,False,False,False,False,0
2080,X-Men Origins: Wolverine,2009.0,0.0,0.4873,0.1949,Justice League,1.0,0.2857,0.0,0.0,0.9104,1.0,0.7443,0.9495,x-men origins: wolverine,2009,[],[],False,False,False,False,False,0
10098,The Kid,1921.0,0.0,0.5318,0.2127,Modern Times,0.6667,0.0789,0.0526,1.0,0.8183,1.0,0.9947,0.963,the kid,1921,[],[],False,False,False,False,False,0
1208743,Ro,,0.1285,0.3484,0.2165,The Land Before Time XI: Invasion of the Tinysauruses,1.0,0.0,0.0,0.0,0.9978,0.0,0.9712,0.0,ro,nan,[],[],False,False,False,False,False,0
9431,Bordello of Blood,1996.0,0.0,0.4574,0.183,Fright Night,1.0,0.0769,0.0256,0.0,0.8183,1.0,0.9966,0.9225,bordello of blood,1996,[],[],False,False,False,False,False,0
1939,Laura,1944.0,0.1804,0.3457,0.2465,Antlers,0.6667,0.0,0.0,0.0,0.935,1.0,0.9958,0.6493,laura,1944,[],[],False,False,False,False,False,0
1924,Superman,1978.0,0.2444,0.4698,0.3345,Black Panther,1.0,0.1304,0.0,0.0,0.956,1.0,0.9719,0.9457,superman,1978,[],[],False,False,False,False,False,0
1498,Teenage Mutant Ninja Turtles,1990.0,0.2549,0.4414,0.3295,Teenage Mutant Ninja Turtles,0.8,0.3182,0.0,0.0,0.9651,1.0,0.7857,0.8055,teenage mutant ninja turtles,1990,[],[],False,False,False,False,False,0
532,A Close Shave,1996.0,0.0,0.7713,0.3085,The Wrong Trousers,1.0,0.3704,0.5,1.0,1.0,1.0,0.9953,0.949,a close shave,1996,[],[],False,False,False,False,False,0
2661,Batman,1966.0,0.2131,0.4507,0.3082,21 Jump Street,1.0,0.0606,0.0,0.0,0.9912,1.0,0.8997,0.8805,batman,1966,[],[],False,False,False,False,False,0
9320,The Avengers,1998.0,0.2575,0.3814,0.3071,Teenage Mutant Ninja Turtles,0.8,0.0968,0.0,0.0,0.9231,1.0,0.6918,0.6255,the avengers,1998,[],[],False,False,False,False,False,0
262097,Trio,1997.0,0.2538,0.363,0.2975,Seven Psychopaths,1.0,0.0,0.0,0.0,0.9731,0.0,0.9183,0.3692,trio,1997,[],[],False,False,False,False,False,0
11122,India,1993.0,0.1767,0.4412,0.2825,Summer Storm,1.0,0.037,0.0,0.0,0.9651,1.0,0.9614,0.75,india,1993,[],[],False,False,False,False,False,0
22843,Evangelion: 2.0 You Can (Not) Advance,2009.0,0.0,0.6747,0.2699,Neon Genesis Evangelion: The End of Evangelion,1.0,0.1176,0.6316,0.6667,0.7066,1.0,0.9195,0.8717,evangelion: 2.0 you can (not) advance,2009,[],[],False,False,False,False,False,0
863,Toy Story 2,1999.0,0.0,0.6172,0.2469,Toy Story,0.75,0.1143,0.3793,1.0,0.935,1.0,0.7776,0.9077,toy story 2,1999,[],[],False,False,False,False,False,0
28942,The Brood,1979.0,0.0,0.6037,0.2415,The Fly,1.0,0.1,0.0,1.0,0.9912,1.0,0.8625,0.821,the brood,1979,[],[],False,False,False,False,False,0
10110,Empire of the Sun,1987.0,0.0,0.542,0.2168,Schindler's List,1.0,0.0,0.0,1.0,0.3753,1.0,0.7286,0.736,empire of the sun,1987,[],[],False,False,False,False,False,0
1544,Imagine Me & You,2006.0,0.0,0.5812,0.2325,Ticket to Paradise,1.0,0.0,0.0,1.0,0.935,1.0,0.9743,0.7145,imagine me & you,2006,[],[],False,False,False,False,False,0
632856,Spirited,2022.0,0.0,0.5803,0.2321,That's My Boy,1.0,0.0,0.0,1.0,0.935,1.0,0.9295,0.7408,spirited,2022,[],[],False,False,False,False,False,0
9356,Look Who's Talking Too,1990.0,0.0,0.5768,0.2307,Clueless,1.0,0.05,0.0256,1.0,0.8674,1.0,0.8217,0.5445,look who's talking too,1990,[],[],False,False,False,False,False,0
10112,The Aristocats,1970.0,0.0,0.5701,0.228,The Jungle Book,0.75,0.0833,0.0811,1.0,1.0,1.0,0.9965,0.998,the aristocats,1970,[],[],False,False,False,False,False,0
10133,Cypher,2002.0,0.0343,0.5164,0.2271,Cube,0.6667,0.0,0.0385,1.0,0.9862,1.0,0.9,0.9538,cypher,2002,[],[],False,False,False,False,False,0
634544,Uncle Frank,2020.0,0.1632,0.3224,0.2269,The Straight Story,0.5,0.0571,0.0,0.0,0.8517,1.0,0.9671,0.9,uncle frank,2020,[],[],False,False,False,False,False,0
25126,Six Shooter,2004.0,0.0,0.5588,0.2235,In Bruges,1.0,0.0455,0.037,1.0,0.0261,1.0,0.9018,0.918,six shooter,2004,[],[],False,False,False,False,False,0
21641,The Damned United,2009.0,0.0,0.554,0.2216,Les Misérables,1.0,0.0238,0.0,1.0,0.1265,1.0,0.8815,0.977,the damned united,2009,[],[],False,False,False,False,False,0
26536,The Little Drummer Boy: Book II,1976.0,0.0,0.5438,0.2175,Rudolph the Red-Nosed Reindeer & the Island of Misfit Toys,1.0,0.6667,0.0,0.0,0.2494,1.0,0.96,1.0,the little drummer boy: book ii,1976,[],[],False,False,False,False,False,0
2665,Airplane II: The Sequel,1982.0,0.0,0.4854,0.1942,Airplane!,1.0,0.0938,0.1765,0.0,0.995,1.0,0.9344,0.6985,airplane ii: the sequel,1982,[],[],False,False,False,False,False,0
9513,Garfield: A Tail of Two Kitties,2006.0,0.0,0.4855,0.1942,Alvin and the Chipmunks,0.5,0.069,0.0526,1.0,0.8825,1.0,0.8957,0.945,garfield: a tail of two kitties,2006,[],[],False,False,False,False,False,0
1397163,Mobile Suit Gundam GQuuuuuuX -Beginning-,2025.0,0.0,0.4848,0.1939,Neon Genesis Evangelion: The End of Evangelion,1.0,0.0625,0.0,0.25,0.9802,1.0,0.8663,0.85,mobile suit gundam gquuuuuux -beginning-,2025,[],[],False,False,False,False,False,0
263794,Druid Peak,2014.0,0.0,0.4613,0.1845,Mowgli: Legend of the Jungle,1.0,0.0714,0.0,0.0,0.9802,1.0,0.9943,0.966,druid peak,2014,[],[],False,False,False,False,False,0
2609,"Planes, Trains and Automobiles",1987.0,0.0,0.4643,0.1857,The Breakfast Club,0.5,0.0,0.0,1.0,0.9862,1.0,0.9204,0.879,"planes, trains and automobiles",1987,[],[],False,False,False,False,False,0
1271,300,2007.0,0.0,0.464,0.1856,Justice League,0.5,0.0333,0.0,1.0,0.9912,1.0,0.9338,0.721,300,2007,[],[],False,False,False,False,False,0
1397640,Cameron Esposito: Four Pills,2025.0,0.0,0.4632,0.1853,Bo Burnham: What.,1.0,0.1429,0.0,0.0,0.995,1.0,0.9842,0.714,cameron esposito: four pills,2025,[],[],False,False,False,False,False,0
444951,New Life,2016.0,0.0,0.463,0.1852,All My Life,1.0,0.1429,0.0,0.0,0.995,1.0,0.9667,0.726,new life,2016,[],[],False,False,False,False,False,0
26665,Aberdeen,2000.0,0.0,0.4629,0.1852,The Meyerowitz Stories (New and Selected),1.0,0.0714,0.0,0.0,0.9994,1.0,0.9809,0.992,aberdeen,2000,[],[],False,False,False,False,False,0
10161,My Left Foot: The Story of Christy Brown,1989.0,0.0,0.4624,0.185,The Straight Story,1.0,0.087,0.0,0.0,0.956,1.0,0.9872,0.9565,my left foot: the story of christy brown,1989,[],[],False,False,False,False,False,0
25350,Imaginary Heroes,2004.0,0.0,0.4619,0.1848,Alex Strangelove,1.0,0.0833,0.0,0.0,0.9231,1.0,0.9942,0.988,imaginary heroes,2004,[],[],False,False,False,False,False,0
184,Jackie Brown,1997.0,0.0,0.4621,0.1848,Once Upon a Time... in Hollywood,0.5,0.0286,0.0,1.0,0.9651,1.0,0.6697,0.9933,jackie brown,1997,[],[],False,False,False,False,False,0
25557,The Puppet Masters,1994.0,0.0,0.4616,0.1846,The Cloverfield Paradox,1.0,0.1053,0.0,0.0,0.9731,1.0,0.8812,0.956,the puppet masters,1994,[],[],False,False,False,False,False,0
948,Halloween,1978.0,0.0,0.461,0.1844,Prince of Darkness,0.5,0.0,0.0278,1.0,0.935,1.0,0.8735,0.8,halloween,1978,[],[],False,False,False,False,False,0
1372,Blood Diamond,2006.0,0.0,0.4822,0.1929,Pawn Sacrifice,0.6667,0.0,0.0,1.0,0.6469,1.0,0.865,0.799,blood diamond,2006,[],[],False,False,False,False,False,0
262153,Fanfaren der Ehe,1953.0,0.0,0.4603,0.1841,Suck Me Shakespeer 2,1.0,0.1667,0.0,0.0,0.667,1.0,0.9849,0.8873,fanfaren der ehe,1953,[],[],False,False,False,False,False,0
9472,DodgeBall: A True Underdog Story,2004.0,0.0,0.4602,0.1841,We're the Millers,0.5,0.0167,0.0,1.0,0.8353,1.0,0.9107,0.8913,dodgeball: a true underdog story,2004,[],[],False,False,False,False,False,0
10950,I Am Sam,2001.0,0.0,0.4599,0.184,Marriage Story,1.0,0.04,0.0256,0.0,0.9862,1.0,0.9936,0.9565,i am sam,2001,[],[],False,False,False,False,False,0
11031,This Is Spinal Tap,1984.0,0.0,0.4592,0.1837,Popstar: Never Stop Never Stopping,1.0,0.1111,0.0,0.0,0.9912,1.0,0.9498,0.7982,this is spinal tap,1984,[],[],False,False,False,False,False,0
10872,The Ref,1994.0,0.0,0.4586,0.1835,Bottle Rocket,1.0,0.0588,0.0,0.0,0.9802,1.0,0.9941,0.963,the ref,1994,[],[],False,False,False,False,False,0
1887,Marie Antoinette,2006.0,0.0,0.4584,0.1833,Luther,1.0,0.0667,0.0,0.0,1.0,1.0,0.9759,0.9248,marie antoinette,2006,[],[],False,False,False,False,False,0
11797,Fright Night,1985.0,0.2592,0.46,0.3396,Fright Night,1.0,0.0769,0.0278,0.0,0.9994,1.0,0.9916,0.7908,fright night,1985,[],[],False,False,False,False,False,0
28176,Tucker: The Man and His Dream,1988.0,0.0,0.4583,0.1833,Erin Brockovich,1.0,0.1667,0.0,0.0,0.8007,1.0,0.8777,0.8217,tucker: the man and his dream,1988,[],[],False,False,False,False,False,0
10115,Stick It,2006.0,0.0,0.4583,0.1833,Alex Strangelove,1.0,0.0625,0.0,0.0,0.9802,1.0,0.9971,0.938,stick it,2006,[],[],False,False,False,False,False,0
9348,Species,1995.0,0.0,0.4642,0.1857,Alien Resurrection,1.0,0.1111,0.0,0.0,0.9994,1.0,0.8862,0.9535,species,1995,[],[],False,False,False,False,False,0
3592,One Million B.C.,1940.0,0.0,0.4641,0.1857,Journey to the Center of the Earth,1.0,0.2143,0.0,0.0,0.9731,1.0,0.9773,0.475,one million b.c.,1940,[],[],False,False,False,False,False,0
25161,George Carlin: Jammin' in New York,1992.0,0.0,0.4642,0.1857,Hannah Gadsby: Nanette,1.0,0.0909,0.0,0.0,0.946,1.0,0.9973,0.9775,george carlin: jammin' in new york,1992,[],[],False,False,False,False,False,0
623388,Hammer: The 'Rootin' for Regen' story,2017.0,0.0,0.4653,0.1861,All My Life,0.5,1.0,0.0,0.0,0.8183,1.0,0.9881,0.0,hammer: the 'rootin' for regen' story,2017,[],[],False,False,False,False,False,0
924,Dawn of the Dead,2004.0,0.0,0.4793,0.1917,Army of the Dead,0.6667,0.0435,0.0,1.0,0.2931,1.0,0.9935,0.7925,dawn of the dead,2004,[],[],False,False,False,False,False,0
533,Wallace & Gromit: The Curse of the Were-Rabbit,2005.0,0.0,0.4783,0.1913,Chicken Run,0.75,0.2414,0.0,0.3333,0.9994,1.0,0.9217,0.9295,wallace & gromit: the curse of the were-rabbit,2005,[],[],False,False,False,False,False,0
10156,History of the World: Part I,1981.0,0.0,0.4782,0.1913,Spaceballs,0.5,0.0286,0.0256,1.0,0.9912,1.0,0.8695,0.987,history of the world: part i,1981,[],[],False,False,False,False,False,0
26497,Impy's Island,2006.0,0.0,0.4777,0.1911,Animals United,0.5,0.0,0.0455,1.0,0.9802,1.0,0.9418,0.95,impy's island,2006,[],[],False,False,False,False,False,0
10970,Silent Movie,1976.0,0.0,0.4742,0.1897,Spaceballs,0.5,0.037,0.0256,1.0,0.956,1.0,0.8565,0.92,silent movie,1976,[],[],False,False,False,False,False,0
10898,The Little Mermaid II: Return to the Sea,2000.0,0.0,0.4741,0.1896,The Land Before Time IV: Journey Through the Mists,1.0,0.0,0.1379,0.0,0.9994,1.0,0.9766,0.9538,the little mermaid ii: return to the sea,2000,[],[],False,False,False,False,False,0
879,Hook,1991.0,0.0,0.4737,0.1895,E.T. the Extra-Terrestrial,0.6,0.0,0.0,1.0,0.6869,1.0,0.9555,0.8313,hook,1991,[],[],False,False,False,False,False,0
10193,Toy Story 3,2010.0,0.0,0.4733,0.1893,"Monsters, Inc.",1.0,0.0625,0.1111,0.0,0.935,1.0,0.8485,0.9885,toy story 3,2010,[],[],False,False,False,False,False,0
26538,Jack Frost,1979.0,0.0,0.4724,0.189,The Last Unicorn,0.6,0.0,0.0741,1.0,0.3411,1.0,0.9922,0.819,jack frost,1979,[],[],False,False,False,False,False,0
956,Mission: Impossible III,2006.0,0.0,0.4722,0.1889,Star Wars: The Rise of Skywalker,0.5,0.0,0.0526,1.0,0.8674,1.0,0.9791,0.8878,mission: impossible iii,2006,[],[],False,False,False,False,False,0
26537,"Nestor, the Long-Eared Christmas Donkey",1977.0,0.0,0.4693,0.1877,Rudolph the Red-Nosed Reindeer & the Island of Misfit Toys,1.0,0.2857,0.0,0.0,0.2635,1.0,0.9929,0.986,"nestor, the long-eared christmas donkey",1977,[],[],False,False,False,False,False,0
28694,Bob the Builder: A Christmas to Remember - The Movie,2001.0,0.0,0.4692,0.1877,Rudolph the Red-Nosed Reindeer & the Island of Misfit Toys,1.0,0.25,0.0,0.0,0.935,1.0,0.9492,0.5,bob the builder: a christmas to remember - the movie,2001,[],[],False,False,False,False,False,0
2019,Hard Target,1993.0,0.0,0.4691,0.1876,Manhunt,0.75,0.0,0.0,1.0,0.956,0.0,0.8702,0.8053,hard target,1993,[],[],False,False,False,False,False,0
25913,Balto: Wolf Quest,2002.0,0.0,0.469,0.1876,The Land Before Time IX: Journey to Big Water,1.0,0.0,0.1053,0.0,0.9912,1.0,0.9903,0.9765,balto: wolf quest,2002,[],[],False,False,False,False,False,0
269287,Miriam,1957.0,0.0544,0.3867,0.1873,Wach,1.0,0.0,0.0,0.0,0.9104,0.0,0.949,0.875,miriam,1957,[],[],False,False,False,False,False,0
968,Dog Day Afternoon,1975.0,0.0,0.4682,0.1873,Inside Man,1.0,0.1562,0.0,0.0,0.9912,1.0,0.8602,0.8873,dog day afternoon,1975,[],[],False,False,False,False,False,0
624479,Superman II: The Richard Donner Cut,2006.0,0.0,0.4676,0.187,Justice League,1.0,0.2308,0.0,0.0,0.9912,1.0,0.7686,0.6685,superman ii: the richard donner cut,2006,[],[],False,False,False,False,False,0
159,Maybe... Maybe Not,1994.0,0.0,0.4672,0.1869,Summer Storm,1.0,0.125,0.0,0.0,0.9912,1.0,0.9772,0.875,maybe... maybe not,1994,[],[],False,False,False,False,False,0
9375,Crazy,2000.0,0.0,0.4659,0.1863,Summer Storm,1.0,0.0952,0.0294,0.0,0.9651,1.0,0.9785,0.875,crazy,2000,[],[],False,False,False,False,False,0
2698,Evan Almighty,2007.0,0.0,0.4478,0.1791,Alvin and the Chipmunks,1.0,0.0323,0.0,0.0,0.9912,1.0,0.8956,0.9397,evan almighty,2007,[],[],False,False,False,False,False,0
